seconds,estimated_hz,voiced_probability,retained
1.231999999999999984e+00,1.190934025331198001e+02,2.407543944755743126e-01,0.000000000000000000e+00
1.247999999999999998e+00,1.190934025331198001e+02,3.721358982975087604e-01,0.000000000000000000e+00
1.264000000000000012e+00,1.190934025331198001e+02,4.260623290432818400e-01,0.000000000000000000e+00
1.280000000000000027e+00,1.184074750084027983e+02,4.849868077159113500e-01,0.000000000000000000e+00
1.296000000000000041e+00,1.184074750084027983e+02,8.911444948731204185e-01,1.000000000000000000e+00
1.312000000000000055e+00,1.184074750084027983e+02,8.911444948731204185e-01,1.000000000000000000e+00
1.328000000000000069e+00,1.184074750084027983e+02,9.459302094659092219e-01,1.000000000000000000e+00
1.344000000000000083e+00,1.184074750084027983e+02,9.459302094659091109e-01,1.000000000000000000e+00
1.360000000000000098e+00,1.184074750084027983e+02,9.459302094659091109e-01,1.000000000000000000e+00
1.375999999999999890e+00,1.184074750084027983e+02,9.848789761259924003e-01,0.000000000000000000e+00
1.391999999999999904e+00,1.184074750084027983e+02,1.398021038018592600e-02,0.000000000000000000e+00
1.407999999999999918e+00,1.197833035955643197e+02,1.000004700797730087e-02,0.000000000000000000e+00
1.423999999999999932e+00,nan,1.000000081401490604e-02,0.000000000000000000e+00
1.439999999999999947e+00,nan,1.000000020889274359e-02,0.000000000000000000e+00
1.455999999999999961e+00,nan,1.000000041792507670e-02,0.000000000000000000e+00
1.471999999999999975e+00,nan,1.000000081401490604e-02,0.000000000000000000e+00
1.487999999999999989e+00,nan,1.000000081401490604e-02,0.000000000000000000e+00
1.504000000000000004e+00,nan,1.000000081401490430e-02,0.000000000000000000e+00
1.520000000000000018e+00,7.000000000000000000e+01,1.000187304601255107e-02,0.000000000000000000e+00
1.536000000000000032e+00,7.000000000000000000e+01,1.108579188894337313e-02,0.000000000000000000e+00
1.552000000000000046e+00,7.000000000000000000e+01,1.310026255051339322e-02,0.000000000000000000e+00
1.568000000000000060e+00,7.000000000000000000e+01,1.646758759311300543e-02,0.000000000000000000e+00
1.584000000000000075e+00,7.000000000000000000e+01,3.010686179419501049e-02,0.000000000000000000e+00
1.600000000000000089e+00,7.000000000000000000e+01,4.069733156888105663e-02,0.000000000000000000e+00
1.616000000000000103e+00,7.000000000000000000e+01,1.398021038018592774e-02,0.000000000000000000e+00
1.631999999999999895e+00,7.000000000000000000e+01,1.062260904091153271e-02,0.000000000000000000e+00
1.647999999999999909e+00,7.000000000000000000e+01,1.062260904091153445e-02,0.000000000000000000e+00
1.663999999999999924e+00,7.000000000000000000e+01,1.025905055977886261e-02,0.000000000000000000e+00
1.679999999999999938e+00,7.000000000000000000e+01,1.007375176428288235e-02,0.000000000000000000e+00
1.695999999999999952e+00,7.000000000000000000e+01,1.005296754596585705e-02,0.000000000000000000e+00
1.711999999999999966e+00,7.000000000000000000e+01,1.003776550292968632e-02,0.000000000000000000e+00
1.727999999999999980e+00,7.000000000000000000e+01,1.010197459374499035e-02,0.000000000000000000e+00
1.743999999999999995e+00,7.000000000000000000e+01,1.014004604470406662e-02,0.000000000000000000e+00
1.760000000000000009e+00,7.000000000000000000e+01,1.005296754596585532e-02,0.000000000000000000e+00
1.776000000000000023e+00,7.000000000000000000e+01,1.002672467381077008e-02,0.000000000000000000e+00
1.792000000000000037e+00,7.000000000000000000e+01,1.000617855533407832e-02,0.000000000000000000e+00
1.808000000000000052e+00,7.000000000000000000e+01,1.000002785026228753e-02,0.000000000000000000e+00
1.824000000000000066e+00,nan,1.000000154655429456e-02,0.000000000000000000e+00
1.840000000000000080e+00,nan,1.000000010142939634e-02,0.000000000000000000e+00
1.856000000000000094e+00,nan,1.000000020889274185e-02,0.000000000000000000e+00
1.872000000000000108e+00,nan,1.000000000061385813e-02,0.000000000000000000e+00
1.887999999999999901e+00,nan,1.000000000022191124e-02,0.000000000000000000e+00
1.903999999999999915e+00,nan,1.000000000022191297e-02,0.000000000000000000e+00
1.919999999999999929e+00,nan,1.000000000022191297e-02,0.000000000000000000e+00
1.935999999999999943e+00,nan,1.000000000007539823e-02,0.000000000000000000e+00
1.951999999999999957e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
1.967999999999999972e+00,nan,1.000002785026228580e-02,0.000000000000000000e+00
1.983999999999999986e+00,nan,1.000000000160603322e-02,0.000000000000000000e+00
2.000000000000000000e+00,nan,1.000000041792507670e-02,0.000000000000000000e+00
2.016000000000000014e+00,nan,1.000000928748663066e-02,0.000000000000000000e+00
2.032000000000000028e+00,nan,1.000000287110036808e-02,0.000000000000000000e+00
2.048000000000000043e+00,nan,1.000000521622944859e-02,0.000000000000000000e+00
2.064000000000000057e+00,nan,1.000000002170159212e-02,0.000000000000000000e+00
