seconds,estimated_hz,voiced_probability,retained
3.536000000000000032e+00,nan,1.000051671960452450e-02,0.000000000000000000e+00
3.552000000000000046e+00,nan,1.000080278092725303e-02,0.000000000000000000e+00
3.568000000000000060e+00,nan,1.000002785026228580e-02,0.000000000000000000e+00
3.584000000000000075e+00,nan,1.000000041792507670e-02,0.000000000000000000e+00
3.600000000000000089e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
3.616000000000000103e+00,nan,1.000000000160603496e-02,0.000000000000000000e+00
3.632000000000000117e+00,nan,1.000000000160603496e-02,0.000000000000000000e+00
3.648000000000000131e+00,nan,1.000000000399662269e-02,0.000000000000000000e+00
3.664000000000000146e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
3.680000000000000160e+00,nan,1.000000000399662269e-02,0.000000000000000000e+00
3.696000000000000174e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
3.712000000000000188e+00,nan,1.000000000399662269e-02,0.000000000000000000e+00
3.728000000000000203e+00,nan,1.000000020889274359e-02,0.000000000000000000e+00
3.744000000000000217e+00,nan,1.000000020889274185e-02,0.000000000000000000e+00
3.759999999999999787e+00,nan,1.000000010142939461e-02,0.000000000000000000e+00
3.775999999999999801e+00,nan,1.000000010142939461e-02,0.000000000000000000e+00
3.791999999999999815e+00,nan,1.000000010142939981e-02,0.000000000000000000e+00
3.807999999999999829e+00,nan,1.000000000950596567e-02,0.000000000000000000e+00
3.823999999999999844e+00,nan,1.000001622642283580e-02,0.000000000000000000e+00
3.839999999999999858e+00,nan,1.000000020889274532e-02,0.000000000000000000e+00
3.855999999999999872e+00,nan,1.000000020889274359e-02,0.000000000000000000e+00
3.871999999999999886e+00,nan,1.000000002170159212e-02,0.000000000000000000e+00
3.887999999999999901e+00,nan,1.000000000399662269e-02,0.000000000000000000e+00
3.903999999999999915e+00,nan,1.000000000160603496e-02,0.000000000000000000e+00
3.919999999999999929e+00,nan,1.000000000950596740e-02,0.000000000000000000e+00
3.935999999999999943e+00,nan,1.000000000000000021e-02,0.000000000000000000e+00
3.951999999999999957e+00,nan,1.000000000000000021e-02,0.000000000000000000e+00
3.967999999999999972e+00,nan,1.000000000000000021e-02,0.000000000000000000e+00
3.983999999999999986e+00,nan,1.000000000000000021e-02,0.000000000000000000e+00
4.000000000000000000e+00,nan,1.000000000000010950e-02,0.000000000000000000e+00
